dataset,greedy_gpe_boosting_,greedy_gpe_fc_Newton-CG,greedy_orth_fc_Newton-CG,exhaustive_orth_fc_Newton-CG,greedy_gpe_boosting_,greedy_gpe_fc_Newton-CG,greedy_orth_fc_Newton-CG,exhaustive_orth_fc_Newton-CG,greedy_gpe_boosting_,greedy_gpe_fc_Newton-CG,greedy_orth_fc_Newton-CG,exhaustive_orth_fc_Newton-CG,greedy_gpe_boosting_,greedy_gpe_fc_Newton-CG,greedy_orth_fc_Newton-CG,exhaustive_orth_fc_Newton-CG
titanic,100.2,102.2,106.2,102.8,69.20269374079915,69.32579205547965,72.2058198089776,71.85715567568545,5.2486066552059896e-05,5.200000000000002,0.8407407800620683,0.8406882939955163,0.008956881367136349,28.199999999999932,0.6674575500607145,0.6585006686935782,1.805333660342967e-12,5.200000000000002,0.8406882939955163,0.8406882939937109,0.03515011089970277,28.199999999999932,0.7026076609604173,0.6674575500607145,0.13110976744518366,5.200000000000002,0.8406882939937109,0.7095785265485273,-0.018715285497152845,28.199999999999932,0.6838923754632644,0.7026076609604173,0.13116225351354105,5.200000000000002,0.8407407800620683,0.7095785265485273,0.025391706769686273,28.199999999999932,0.6838923754632644,0.6585006686935782,
tic-tac-toe,105.66666666666667,104.66666666666667,102.66666666666667,102.66666666666667,57.95157810590114,59.83086972706896,56.91795686961862,41.777317964651914,0.00034797711252654295,6.200000000000003,0.9148464214210216,0.914498444308495,-2.0758083221106283e-05,5.200000000000002,0.9012859144792817,0.9013066725625029,7.829514814261529e-12,6.200000000000003,0.914498444308495,0.9144984443006655,-2.254862963013693e-13,5.200000000000002,0.9012859144790563,0.9012859144792817,0.10260890585850513,6.200000000000003,0.9144984443006655,0.8118895384421604,0.0,5.200000000000002,0.9012859144790563,0.9012859144790563,0.10295688297886119,6.200000000000003,0.9148464214210216,0.8118895384421604,-2.075808344659258e-05,5.200000000000002,0.9012859144790563,0.9013066725625029,
iris,104.0,100.0,101.2,101.4,42.15648247985394,45.874478325798286,39.15636095575965,47.156262554766364,-0.04555175056139227,29.399999999999928,0.3555381894535491,0.40108994001494136,-0.002994323149545286,5.200000000000002,0.5536266541654822,0.5566209773150275,0.06673397983259982,29.399999999999928,0.40108994001494136,0.33435596018234154,0.08599963886529982,5.200000000000002,0.639626293030782,0.5536266541654822,-0.057373941544896556,29.399999999999928,0.33435596018234154,0.3917299017272381,0.21131249127252316,5.200000000000002,0.8509387843033052,0.639626293030782,-0.036191712273689,29.399999999999928,0.3555381894535491,0.3917299017272381,0.2943178069882777,5.200000000000002,0.8509387843033052,0.5566209773150275,
breast_cancer,104.0,100.0,103.0,101.0,32.075680383080666,31.66367698577619,31.666089954063953,30.785242836765626,0.016661691081860885,28.39999999999993,0.31992839444208254,0.30326670336022166,-0.004379301782658385,15.399999999999977,0.23560490306156576,0.23998420484422414,-0.005583853018126417,28.39999999999993,0.30326670336022166,0.3088505563783481,0.13326158306278565,15.399999999999977,0.3688664861243514,0.23560490306156576,0.06140762577263628,28.39999999999993,0.3088505563783481,0.2474429306057118,-0.05541926864042063,15.399999999999977,0.3134472174839308,0.3688664861243514,0.07248546383637075,28.39999999999993,0.31992839444208254,0.2474429306057118,0.07346301263970664,15.399999999999977,0.3134472174839308,0.23998420484422414,
IBM_HR,84.8,91.6,87.8,102.2,60.902978439641515,61.350276509896034,60.69502238224813,61.26777631657224,0.009365441866322266,15.399999999999977,0.6206218100417843,0.611256368175462,-0.008512556280779071,9.999999999999996,0.6002651248702673,0.6087776811510464,0.004983642551278145,15.399999999999977,0.611256368175462,0.6062727256241839,0.0020690992481717796,9.999999999999996,0.6023342241184391,0.6002651248702673,0.02005934584752378,15.399999999999977,0.6062727256241839,0.5862133797766601,-0.006248260609043932,9.999999999999996,0.5960859635093951,0.6023342241184391,0.03440843026512419,15.399999999999977,0.6206218100417843,0.5862133797766601,-0.012691717641651223,9.999999999999996,0.5960859635093951,0.6087776811510464,
telco_churn,102.0,101.0,101.0,106.0,65.61867791486625,65.64872134827596,63.70770560014852,65.03210092644939,0.013354828939316166,23.39999999999995,0.6654058891176704,0.6520510601783542,0.014291397074018719,8.200000000000003,0.7005759012122905,0.6862845041382718,0.03736974741499266,23.39999999999995,0.6520510601783542,0.6146813127633616,0.01732077298687351,8.200000000000003,0.717896674199164,0.7005759012122905,-0.014209328046230096,23.39999999999995,0.6146813127633616,0.6288906408095917,0.0,8.200000000000003,0.717896674199164,0.717896674199164,0.03651524830807873,23.39999999999995,0.6654058891176704,0.6288906408095917,0.03161217006089223,8.200000000000003,0.717896674199164,0.6862845041382718,
GenderRecognition,59.0,59.0,42.0,42.0,100.04983019402357,100.05066084537629,100.05147977474661,100.05147977474661,3.7535780743169767e-05,25.39999999999994,1.0011539790728725,1.0011164432921293,3.1970647520140894e-05,6.200000000000003,0.9985547179627031,0.998522747315183,-7.296910782272903e-07,25.39999999999994,1.0011164432921293,1.0011171729832076,4.599653991022024e-13,6.200000000000003,0.9985547179631631,0.9985547179627031,0.0,25.39999999999994,1.0011171729832076,1.0011171729832076,0.0,6.200000000000003,0.9985547179631631,0.9985547179631631,3.6806089664942476e-05,25.39999999999994,1.0011539790728725,1.0011171729832076,3.197064798010629e-05,6.200000000000003,0.9985547179631631,0.998522747315183,
banknote,100.0,100.0,100.0,104.0,16.756126653089353,15.508443740590572,15.756097807219021,13.925298668769418,0.020978829100226082,18.399999999999967,0.2755509119598907,0.2545720828596646,9.600030569822948e-05,9.399999999999999,0.4039035689276222,0.40380756862192396,-0.0064249099671879195,18.399999999999967,0.2545720828596646,0.2609969928268525,0.07927562276021893,9.399999999999999,0.4831791916878411,0.4039035689276222,0.1374973529211171,18.399999999999967,0.2609969928268525,0.12349963990573543,0.0,9.399999999999999,0.4831791916878411,0.4831791916878411,0.15205127205415525,18.399999999999967,0.2755509119598907,0.12349963990573543,0.07937162306591716,9.399999999999999,0.4831791916878411,0.40380756862192396,
liver,104.0,101.0,102.0,100.0,101.52312318506794,98.99236396735178,97.78752359641571,126.72436972464338,0.00021734576049770027,5.200000000000002,0.9738839443597493,0.9736665985992516,-0.14389751145947272,28.39999999999993,0.9037594631284875,1.0476569745879603,0.0,5.200000000000002,0.9736665985992516,0.9736665985992516,-0.000499134211600305,28.39999999999993,0.9032603289168872,0.9037594631284875,0.025191127053853735,5.200000000000002,0.9736665985992516,0.9484754715453979,0.25846460612329536,28.39999999999993,1.1617249350401826,0.9032603289168872,0.025408472814351435,5.200000000000002,0.9738839443597493,0.9484754715453979,0.11406796045222234,28.39999999999993,1.1617249350401826,1.0476569745879603,
magic,104.0,102.0,108.0,100.0,67.23624799632799,67.05713344929077,67.19250952620142,66.98221217013881,0.005766858410618414,15.399999999999977,0.6887904413228378,0.6830235829122194,1.6204321201529481e-06,5.200000000000002,0.708395986219043,0.7083943657869228,-2.98605526305451e-07,15.399999999999977,0.6830235829122194,0.6830238815177457,-2.3464119536242833e-11,5.200000000000002,0.7083959861955789,0.708395986219043,0.011934574956086519,15.399999999999977,0.6830238815177457,0.6710893065616592,0.0,5.200000000000002,0.7083959861955789,0.7083959861955789,0.017701134761178627,15.399999999999977,0.6887904413228378,0.6710893065616592,1.6204086560334119e-06,5.200000000000002,0.7083959861955789,0.7083943657869228,
